date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_ief.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vwo.us
2019-08-01,0.09037789037967459,0.08637789037967458,1.0,2,True,0.004,1.6609821270270713,-0.18760293873602873,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-09-01,-0.02529719292791277,-0.02529719292791277,0.0,0,False,0.0,1.8086384831488307,-0.11538326349788053,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10-01,-0.016821253200151154,-0.016821253200151154,0.0,0,False,0.0,1.7628850065037671,-0.13776158374843528,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-11-01,-0.010120157366886984,-0.014120157366886984,1.0,2,True,0.004,1.7262981471608305,-0.15565645240923176,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-01,0.04758349527095618,0.043583495270956174,1.0,2,True,0.004,1.7083878358667353,-0.16441650107254213,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-01,-0.07074326445795709,-0.07474326445795709,1.0,2,True,0.004,1.765934018244281,-0.13627029245911448,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-01,0.05934386949600401,0.055343869496004006,1.0,2,True,0.004,1.622908121667337,-0.20622518009642166,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-01,0.0865853847464717,0.0865853847464717,0.0,0,False,0.0,1.7247558938023646,-0.1564107784647354,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-01,0.006765234252473551,0.006765234252473551,0.0,0,False,0.0,1.8740945464609862,-0.08336828115012829,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-01,-0.032515489467162206,-0.032515489467162206,0.0,0,False,0.0,1.8867732350790785,-0.07716705284886116,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-01,0.020754863100979293,0.016754863100979293,1.0,2,True,0.004,1.818122184307633,-0.11074472415061687,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-07-01,0.07975228048938643,0.07575228048938643,1.0,2,True,0.004,1.8484336330984161,-0.0959191992279852,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-08-01,0.04012642262995114,0.04012642262995114,0.0,0,False,0.0,1.9805923226422562,-0.03127953257601335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-09-01,-0.040320229360027215,-0.04432022936002722,1.0,2,True,0.004,2.051826141609283,-0.005332932888679309,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-10-01,0.017200324060507866,0.013200324060507865,1.0,2,True,0.004,1.9612196568088063,-0.05774064249573363,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-11-01,0.0942210021254859,0.0942210021254859,0.0,0,False,0.0,1.9697774182103072,-0.05362910367250273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-01,0.03993423473356206,0.035934234733562054,1.0,2,True,0.004,2.1467503332361617,-0.00829152412442502,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-01,0.052646090089860875,0.04864609008986087,1.0,2,True,0.004,2.155836260550802,-0.035361256387581363,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-01,0.01774424274172426,0.01774424274172426,0.0,0,False,0.0,2.2602552801005786,-0.025724577227712486,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-01,-0.02489621627400085,-0.02489621627400085,0.0,0,False,0.0,2.3003617984489484,-0.045291919690191196,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-01,0.04391059858150026,0.039910598581500256,1.0,2,True,0.004,2.2341191276318897,-0.07278429638197537,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-05-01,0.003513523775772409,0.003513523775772409,0.0,0,False,0.0,2.3272438306646084,-0.034135199304405006,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-06-01,-0.01170155512000759,-0.01570155512000759,1.0,2,True,0.004,2.326078974566885,-0.03461864392152769,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-07-01,0.028522504321639233,0.026122504321639234,0.6,2,True,0.0024,2.293342968672742,-0.04820491081453582,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2021-08-01,0.015253098288214858,0.015253098288214858,0.0,0,False,0.0,2.3531561065657414,-0.023380952212182726,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2021-09-01,-0.03581278797942089,-0.03581278797942089,0.0,0,False,0.0,2.389049027946702,-0.008484485886132265,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-10-01,0.059423926523019865,0.059423926523019865,0.0,0,False,0.0,2.3034905216364057,-0.04399342077139845,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-11-01,-0.020729404341126356,-0.020729404341126356,0.0,0,False,0.0,2.4403729731405996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-12-01,0.0,-0.004,1.0,2,True,0.004,2.380226353057062,-0.044771029952106356,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,-0.05185134806045599,-0.055851348060455996,1.0,2,True,0.004,2.337592235480873,-0.061880891864566134,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-02-01,0.0,-0.004,1.0,2,True,0.004,2.1986893095995206,-0.1176252115826758,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0,False,0.0,2.1986893095995206,-0.1176252115826758,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,-0.08486720539621528,-0.08886720539621529,1.0,2,True,0.004,2.1898945523611224,-0.1211547107363451,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-05-01,0.0,-0.004,1.0,2,True,0.004,1.9920564285342979,-0.20055081817654152,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0,False,0.0,1.98408820282016,-0.20374861490383556,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0,False,0.0,1.98408820282016,-0.20374861490383556,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,-0.05497590374079569,-0.05737590374079569,0.6,2,True,0.0024,1.979326391133392,-0.20565961822806622,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2022-09-01,0.0,-0.004,1.0,2,True,0.004,1.8630290894468946,-0.2523318817994119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,1.8630290894468946,-0.2523318817994119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.059446409855014704,0.0554464098550147,1.0,2,True,0.004,1.8555769730891072,-0.2553225542722142,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-12-01,-0.030217064600683918,-0.03261706460068392,0.6,2,True,0.0024,1.961166239879253,-0.21294762365499764,0.0,0.0,0.0,0.0,0.4,0.6,0.0
2023-01-01,0.09407582938388614,0.09407582938388614,0.0,0,False,0.0,1.8815260428685538,-0.24490871141761095,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-02-01,-0.037253627896902675,-0.037253627896902675,0.0,0,False,0.0,2.0585321658587943,-0.1738728721836753,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-03-01,0.0,-0.004,1.0,2,True,0.004,1.9739169970399333,-0.20783050837968609,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.005378009890675763,-0.007778009890675763,0.6,2,True,0.0024,1.9739169970399333,-0.20783050837968609,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2023-05-01,-0.021588946459412783,-0.025588946459412783,1.0,2,True,0.004,1.950754971586297,-0.21712585866848688,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-06-01,0.03063184083970549,0.02823184083970549,0.6,2,True,0.0024,1.9040594904046093,-0.2358656211023351,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2023-07-01,0.02859561355558493,0.02859561355558493,0.0,0,False,0.0,1.9653049643910976,-0.21128667676745327,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-08-01,-0.011592941983716076,-0.011592941983716076,0.0,0,False,0.0,2.021504065671697,-0.18873293537015456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-09-01,-0.04958358950160047,-0.04958358950160047,0.0,0,False,0.0,1.9980688863185168,-0.19813790738370896,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-10-01,0.0,-0.004,1.0,2,True,0.004,1.8997589888694406,-0.23759149210903685,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0,False,0.0,1.8921599529139626,-0.24064112614060085,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.043098741577795516,0.040698741577795516,0.6,2,True,0.0024,1.8876187690269695,-0.24246358743786323,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2024-01-01,0.02201026810438833,0.02201026810438833,0.0,0,False,0.0,1.9801868360670032,-0.20531430572169018,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2024-02-01,0.04834308639873086,0.04834308639873086,0.0,0,False,0.0,2.023771279225619,-0.18782306053190234,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-03-01,0.02131574881447129,0.02131574881447129,0.0,0,False,0.0,2.1216066290284936,-0.1485599205761392,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-04-01,-0.04176889404362705,-0.04176889404362705,0.0,0,False,0.0,2.166830263015981,-0.13041083771256712,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-05-01,0.030554239696826135,0.026554239696826135,1.0,2,True,0.004,2.0680188627121434,-0.17006568483246298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-01,0.015807886014714077,0.013407886014714078,0.6,2,True,0.0024,2.110143358731387,-0.15316034350029595,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2024-07-01,-0.00427229395159423,-0.00427229395159423,0.0,0,False,0.0,2.1383558637863085,-0.14183814210063872,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-01,0.02893691666488163,0.02653691666488163,0.6,2,True,0.0024,2.124110050533588,-0.14755525110727308,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-01,0.010823917142634754,0.010823917142634754,0.0,0,False,0.0,2.15040780560579,-0.13700147437930443,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-10-01,-0.03381041277743213,-0.037810412777432134,1.0,2,True,0.004,2.1649889069504753,-0.13114980804439524,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-11-01,0.05707070084011989,0.05307070084011989,1.0,2,True,0.004,2.0834225793945262,-0.16388388770946072,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-12-01,-0.028200972987752704,-0.028200972987752704,0.0,0,False,0.0,2.1983815031144998,-0.11774874003251545,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-01-01,0.02245889855152039,0.02245889855152039,0.0,0,False,0.0,2.141648202314052,-0.14051686560234844,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-01,-0.023420327595985002,-0.023420327595985002,0.0,0,False,0.0,2.2045837147846306,-0.1152596774868172,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-03-01,-0.008378856715351702,-0.010778856715351701,0.6,2,True,0.0024,2.191340927804357,-0.12057425345203299,0.0,0.0,0.0,0.0,0.4,0.6,0.0
2025-04-01,-0.003963884606914769,-0.00796388460691477,1.0,2,True,0.004,2.159093784788365,-0.1335156298764184,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-01,0.06780626780626786,0.06380626780626786,1.0,2,True,0.004,2.1419332446252777,-0.14040247283755014,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-06-01,0.013340448239060887,0.013340448239060887,0.0,0,False,0.0,2.2611329484572256,-0.09256542146839575,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-07-01,-0.0013794831757122372,-0.003779483175712237,0.6,2,True,0.0024,2.285798361576511,-0.08266673383329748,0.0,0.0,0.0,0.0,0.4,0.0,0.6
2025-08-01,0.009409076665385372,0.007009076665385373,0.6,2,True,0.0024,2.277166792854781,-0.08613074240935836,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2025-09-01,0.05946366109599688,0.055463661095996875,1.0,2,True,0.004,2.3157811229768184,-0.07063409573783963,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-01,0.010454878943507051,0.010454878943507051,0.0,0,False,0.0,2.4436720030586345,-0.019309114186329523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-01,-0.00449263909620401,-0.00849263909620401,1.0,2,True,0.004,2.463841709613595,-0.014344629729244995,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-12-01,0.031668299053215776,0.027668299053215776,1.0,2,True,0.004,2.4331896219188773,-0.02660694135763564,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-01-01,0.05158227848101249,0.05158227848101249,0.0,0,False,0.0,2.4539547693027526,-0.018299882120218047,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-02-01,0.03836894372554944,0.03836894372554944,0.0,0,False,0.0,2.5704399640481372,-0.01429422275163783,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-03-01,-0.04706345101521576,-0.04706345101521576,0.0,0,False,0.0,2.716637121196828,-0.0009955909543449826,0.0,0.0,0.0,0.0,0.4,0.6,0.0
2026-04-01,0.0,-0.004,1.0,2,True,0.004,2.578427671904794,-0.051820137279356415,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-01,0.05257753417054056,0.04857753417054056,1.0,2,True,0.004,2.5681139612171746,-0.05561285673023908,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-06-01,-0.016848155667466447,-0.016848155667466447,0.0,0,False,0.0,2.7031390607669135,-0.005959309434753868,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-07-01,0.0,0.0,0.0,0,False,0.0,2.657596153080303,-0.022707061729193123,0.0,0.0,0.0,0.6,0.4,0.0,0.0
